locus_tag,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Name,ID
SL1344_3145,1,0.028551,1.0,0.727576,d3,ygiK,gene-SL1344_3145
SL1344_3142,1,0.033165,1.0,0.727576,d3,ygiR,gene-SL1344_3142
SL1344_0019,2,-0.11349,1.0,0.76774,d3,SL1344_0019,gene-SL1344_0019
SL1344_3786,5,-0.39572,1.0,1.0,d3,yhjA,gene-SL1344_3786
SL1344_4418,2,-0.034954,1.0,0.76774,d3,SL1344_4418,gene-SL1344_4418
SL1344_0594,1,0.037258,1.0,0.727576,d3,ybdO,gene-SL1344_0594
SL1344_3612,1,0.043346,1.0,0.727576,d3,yiaE,gene-SL1344_3612
SL1344_0280,1,0.046063,1.0,0.727576,d3,sciS,gene-SL1344_0280
SL1344_3591,6,-0.035566,1.0,1.6e-05,d3,yhjV,gene-SL1344_3591
SL1344_0846,1,0.049823,1.0,0.727576,d3,SL1344_0846,gene-SL1344_0846
SL1344_3107,1,0.052398,1.0,0.727576,d3,SL1344_3107,gene-SL1344_3107
SL1344_0544,1,0.055193,1.0,0.727576,d3,SL1344_0544,gene-SL1344_0544
SL1344_3491,2,0.14287,1.0,1.6e-05,d3,glpG,gene-SL1344_3491
SL1344_2551,2,-0.073056,1.0,0.76774,d3,SL1344_2551,gene-SL1344_2551
SL1344_2570,1,0.056692,1.0,0.727576,d3,SL1344_2570,gene-SL1344_2570
SL1344_0515,2,-0.03861,1.0,0.76774,d3,allP,gene-SL1344_0515
SL1344_1616,1,0.057053,1.0,0.727576,d3,pspE,gene-SL1344_1616
SL1344_3812,3,-0.16778,1.0,1.6e-05,d3,SL1344_3812,gene-SL1344_3812
SL1344_2111,1,0.061377,1.0,0.727576,d3,SL1344_2111,gene-SL1344_2111
SL1344_3962,7,0.10764,1.0,0.929127,d3,ompL,gene-SL1344_3962
SL1344_0098,1,0.064299,1.0,0.727576,d3,polB,gene-SL1344_0098
SL1344_4155,1,0.06514,1.0,0.727576,d3,SL1344_4155,gene-SL1344_4155
SL1344_1526,1,0.068548,1.0,0.727576,d3,srfC,gene-SL1344_1526
SL1344_0162,1,0.068766,1.0,0.727576,d3,kdgT,gene-SL1344_0162
SL1344_1012,1,0.071139,1.0,0.727576,d3,sxy,gene-SL1344_1012
SL1344_3001,1,0.071264,1.0,0.727576,d3,yohL,gene-SL1344_3001
SL1344_1594,1,0.072723,1.0,0.727576,d3,ynaI,gene-SL1344_1594
SL1344_2251,1,0.073212,1.0,0.727576,d3,glpQ,gene-SL1344_2251
SL1344_3445,2,-0.11026,1.0,0.94367,d3,bigA,gene-SL1344_3445
SL1344_3515,1,0.0732,1.0,0.727576,d3,SL1344_3515,gene-SL1344_3515
SL1344_1960,1,0.076416,1.0,0.727576,d3,SL1344_1960,gene-SL1344_1960
SL1344_2088,1,0.07662,1.0,0.727576,d3,wcaE,gene-SL1344_2088
SL1344_3213,3,0.12835,1.0,0.924835,d3,tdcE,gene-SL1344_3213
SL1344_0502,1,0.077576,1.0,0.727576,d3,SL1344_0502,gene-SL1344_0502
SL1344_2935,2,0.0019389,1.0,0.76774,d3,SL1344_2935,gene-SL1344_2935
SL1344_0512,1,0.079113,1.0,0.727576,d3,garRa,gene-SL1344_0512
SL1344_0836,1,0.082898,1.0,0.727576,d3,SL1344_0836,gene-SL1344_0836
SL1344_1794,1,0.084714,1.0,0.727576,d3,SL1344_1794,gene-SL1344_1794
SL1344_2742,1,0.084406,1.0,0.727576,d3,SL1344_2742,gene-SL1344_2742
SL1344_3128,3,-0.26155,1.0,0.924835,d3,SL1344_3128,gene-SL1344_3128
SL1344_4454,1,0.087754,1.0,0.727576,d3,symE,gene-SL1344_4454
SL1344_3116,1,0.08983,1.0,0.727576,d3,SL1344_3116,gene-SL1344_3116
SL1344_1349,1,0.091638,1.0,0.727576,d3,ssaN,gene-SL1344_1349
SL1344_3727A,1,0.090973,1.0,0.727576,d3,mgtR,gene-SL1344_3727A
SL1344_1067,1,0.092906,1.0,0.727576,d3,SL1344_1067,gene-SL1344_1067
SL1344_2702,1,0.09269,1.0,0.727576,d3,SL1344_2702,gene-SL1344_2702
SL1344_2164,1,0.094253,1.0,0.727576,d3,yeiA,gene-SL1344_2164
SL1344_2259,1,0.095763,1.0,0.727576,d3,yfaV,gene-SL1344_2259
SL1344_1342,1,0.098456,1.0,0.727576,d3,ssaI,gene-SL1344_1342
SL1344_2599,1,0.098702,1.0,0.727576,d3,SL1344_2599,gene-SL1344_2599
SL1344_P2_0091,5,-0.061026,1.0,1.6e-05,d3,pilP,gene-SL1344_P2_0091
SL1344_4500,3,-0.11102,1.0,1.6e-05,d3,stjC,gene-SL1344_4500
SL1344_2772,1,0.10439,1.0,0.727576,d3,SL1344_2772,gene-SL1344_2772
SL1344_3972,2,-0.094122,1.0,0.94367,d3,yihX,gene-SL1344_3972
SL1344_1725,1,0.10965,1.0,0.727576,d3,ymgE,gene-SL1344_1725
SL1344_3741,1,0.10805,1.0,0.727576,d3,nepI,gene-SL1344_3741
SL1344_2256,1,0.11197,1.0,0.727576,d3,sseL,gene-SL1344_2256
SL1344_4363,1,0.11251,1.0,0.727576,d3,iolG2,gene-SL1344_4363
SL1344_4424,3,-0.10249,1.0,1.6e-05,d3,SL1344_4424,gene-SL1344_4424
SL1344_4341,1,0.11312,1.0,0.727576,d3,msrA,gene-SL1344_4341
SL1344_3216,1,0.11334,1.0,0.727576,d3,tdcB,gene-SL1344_3216
SL1344_0160,2,0.25482,1.0,1.6e-05,d3,SL1344_0160,gene-SL1344_0160
SL1344_0058,1,0.11481,1.0,0.727576,d3,SL1344_0058,gene-SL1344_0058
SL1344_0336,1,0.11608,1.0,0.727576,d3,SL1344_0336,gene-SL1344_0336
SL1344_0557,2,-0.0285,1.0,0.76774,d3,ybdG,gene-SL1344_0557
SL1344_4425,1,0.1187,1.0,0.727576,d3,SL1344_4425,gene-SL1344_4425
SL1344_3963,3,0.23686,1.0,0.760947,d3,yihO,gene-SL1344_3963
SL1344_1079,1,0.12104,1.0,0.727576,d3,csgD,gene-SL1344_1079
SL1344_0648,1,0.12296,1.0,0.727576,d3,hscC,gene-SL1344_0648
SL1344_3057,2,0.27973,1.0,1.6e-05,d3,SL1344_3057,gene-SL1344_3057
SL1344_0632,1,0.12646,1.0,0.727576,d3,cobD,gene-SL1344_0632
SL1344_3144,1,0.13026,1.0,0.727576,d3,SL1344_3144,gene-SL1344_3144
SL1344_3230,1,0.12924,1.0,0.727576,d3,SL1344_3230,gene-SL1344_3230
SL1344_2536,1,0.13272,1.0,0.727576,d3,SL1344_2536,gene-SL1344_2536
SL1344_2127,4,-0.20262,1.0,1.0,d3,stcC,gene-SL1344_2127
SL1344_2348,1,0.1358,1.0,0.727576,d3,mnmC,gene-SL1344_2348
SL1344_2973,1,0.13414,1.0,0.727576,d3,ptr,gene-SL1344_2973
SL1344_4148,1,0.1357,1.0,0.727576,d3,SL1344_4148,gene-SL1344_4148
SL1344_4230,3,0.26537,1.0,1.6e-05,d3,yjdB,gene-SL1344_4230
SL1344_1344,1,0.14494,1.0,0.727576,d3,SL1344_1344,gene-SL1344_1344
SL1344_0341,2,0.23039,1.0,1.6e-05,d3,SL1344_0341,gene-SL1344_0341
SL1344_4501,1,0.14392,1.0,0.727576,d3,SL1344_4501,gene-SL1344_4501
SL1344_2741,1,0.14653,1.0,0.727576,d3,SL1344_2741,gene-SL1344_2741
SL1344_0020,1,0.14585,1.0,0.727576,d3,SL1344_0020,gene-SL1344_0020
SL1344_3087,1,0.14598,1.0,0.727576,d3,mltC,gene-SL1344_3087
SL1344_2756,1,0.14742,1.0,0.727576,d3,fljB,gene-SL1344_2756
SL1344_2152,1,0.14833,1.0,0.727576,d3,SL1344_2152,gene-SL1344_2152
SL1344_4055,2,0.076907,1.0,0.76774,d3,metF,gene-SL1344_4055
SL1344_1256,1,0.15723,1.0,0.727576,d3,ydjM,gene-SL1344_1256
SL1344_2691,1,0.15398,1.0,0.727576,d3,SL1344_2691,gene-SL1344_2691
SL1344_3655,2,0.054522,1.0,0.76774,d3,SL1344_3655,gene-SL1344_3655
SL1344_3745,1,0.15193,1.0,0.727576,d3,SL1344_3745,gene-SL1344_3745
SL1344_1812,1,0.15799,1.0,0.727576,d3,exoX,gene-SL1344_1812
SL1344_4132,1,0.15552,1.0,0.727576,d3,SL1344_4132,gene-SL1344_4132
SL1344_2675,1,0.16164,1.0,0.727576,d3,SL1344_2675,gene-SL1344_2675
SL1344_1846,1,0.16354,1.0,0.727576,d3,SL1344_1846,gene-SL1344_1846
SL1344_2950,1,0.16319,1.0,0.727576,d3,sdaC,gene-SL1344_2950
SL1344_2250,1,0.16402,1.0,0.727576,d3,SL1344_2250,gene-SL1344_2250
SL1344_0708,1,0.16654,1.0,0.727576,d3,SL1344_0708,gene-SL1344_0708
SL1344_2192,1,0.16983,1.0,0.727576,d3,rtn,gene-SL1344_2192
SL1344_2966,3,-0.16779,1.0,0.760947,d3,SL1344_2966,gene-SL1344_2966
SL1344_0166,1,0.16864,1.0,0.727576,d3,speD,gene-SL1344_0166
SL1344_4195,2,0.014475,1.0,0.76774,d3,siiC,gene-SL1344_4195
SL1344_4307,3,-0.19539,1.0,1.0,d3,yjfL,gene-SL1344_4307
SL1344_0834,2,0.25303,1.0,1.6e-05,d3,SL1344_0834,gene-SL1344_0834
SL1344_4520,2,0.10884,1.0,0.727576,d3,sthB,gene-SL1344_4520
SL1344_2710,1,0.18076,1.0,0.727576,d3,SL1344_2710,gene-SL1344_2710
SL1344_2076,3,-0.16121,1.0,1.6e-05,d3,wcaM,gene-SL1344_2076
SL1344_0274,1,0.17786,1.0,0.727576,d3,sciK1,gene-SL1344_0274
SL1344_1600,3,0.055107,1.0,0.924835,d3,SL1344_1600,gene-SL1344_1600
SL1344_3092,3,0.11053,1.0,0.924835,d3,SL1344_3092,gene-SL1344_3092
SL1344_4357,2,0.42535,1.0,1.6e-05,d3,iolG1,gene-SL1344_4357
SL1344_2043,4,0.089617,1.0,1.6e-05,d3,sopA,gene-SL1344_2043
SL1344_2661,1,0.19392,1.0,0.727576,d3,bapA,gene-SL1344_2661
SL1344_3250,1,0.19265,1.0,0.727576,d3,SL1344_3250,gene-SL1344_3250
SL1344_0496,2,0.04008,1.0,0.76774,d3,ybbM,gene-SL1344_0496
SL1344_0054,2,0.096089,1.0,0.76774,d3,citA2,gene-SL1344_0054
SL1344_2165,1,0.19883,1.0,0.727576,d3,mglC,gene-SL1344_2165
SL1344_P2_0079,4,-0.24369,1.0,0.967026,d3,traE,gene-SL1344_P2_0079
SL1344_1588,1,0.19885,1.0,0.727576,d3,SL1344_1588,gene-SL1344_1588
SL1344_0014,2,0.085075,1.0,0.76774,d3,SL1344_0014,gene-SL1344_0014
SL1344_3914,1,0.19752,1.0,0.727576,d3,rhtB,gene-SL1344_3914
SL1344_2763,5,0.097891,1.0,1.6e-05,d3,pipB2,gene-SL1344_2763
SL1344_2738,2,0.27772,1.0,1.6e-05,d3,SL1344_2738,gene-SL1344_2738
SL1344_2496,1,0.20714,1.0,0.727576,d3,SL1344_2496,gene-SL1344_2496
SL1344_2105,1,0.20605,1.0,0.727576,d3,yegO,gene-SL1344_2105
SL1344_4193,2,0.0579,1.0,0.76774,d3,siiA,gene-SL1344_4193
SL1344_4390,1,0.20632,1.0,0.727576,d3,pyrI,gene-SL1344_4390
SL1344_1359,1,0.20968,1.0,0.727576,d3,cfa,gene-SL1344_1359
SL1344_1619,1,0.20839,1.0,0.727576,d3,pspB,gene-SL1344_1619
SL1344_1325,2,-0.024607,1.0,0.94367,d3,ssrB,gene-SL1344_1325
SL1344_4521,4,-0.18136,1.0,0.967026,d3,sthA,gene-SL1344_4521
SL1344_2995,1,0.21291,1.0,0.727576,d3,kduD,gene-SL1344_2995
SL1344_3584,1,0.21667,1.0,0.727576,d3,bcsA,gene-SL1344_3584
SL1344_2114,1,0.22331,1.0,0.727576,d3,srcA,gene-SL1344_2114
SL1344_3106,1,0.22676,1.0,0.727576,d3,SL1344_3106,gene-SL1344_3106
SL1344_0790,1,0.2288,1.0,0.727576,d3,ybhQ,gene-SL1344_0790
SL1344_1457,2,0.22644,1.0,1.6e-05,d3,SL1344_1457,gene-SL1344_1457
SL1344_1048,1,0.23032,1.0,0.727576,d3,SL1344_1048,gene-SL1344_1048
SL1344_2363,2,0.314,1.0,1.6e-05,d3,pgtE,gene-SL1344_2363
SL1344_0209,1,0.2288,1.0,0.727576,d3,dgt,gene-SL1344_0209
SL1344_3010,1,0.22736,1.0,0.727576,d3,SL1344_3010,gene-SL1344_3010
SL1344_4146,2,0.019898,1.0,0.76774,d3,SL1344_4146,gene-SL1344_4146
SL1344_1316,2,0.016279,1.0,0.76774,d3,orf408,gene-SL1344_1316
SL1344_2311,1,0.23797,1.0,0.727576,d3,SL1344_2311,gene-SL1344_2311
SL1344_4097,2,0.099819,1.0,0.76774,d3,SL1344_4097,gene-SL1344_4097
SL1344_1075,1,0.23857,1.0,0.727576,d3,ycdZ,gene-SL1344_1075
SL1344_0577,1,0.24319,1.0,0.727576,d3,fepE,gene-SL1344_0577
SL1344_1265,1,0.24127,1.0,0.727576,d3,SL1344_1265,gene-SL1344_1265
SL1344_3897,2,0.18322,1.0,1.6e-05,d3,SL1344_3897,gene-SL1344_3897
SL1344_3658,1,0.23831,1.0,0.727576,d3,lctR,gene-SL1344_3658
SL1344_4140,2,0.061113,1.0,0.76774,d3,gtrBb,gene-SL1344_4140
SL1344_0362,1,0.23823,1.0,0.727576,d3,prpR,gene-SL1344_0362
SL1344_2727,2,0.17978,1.0,1.6e-05,d3,SL1344_2727,gene-SL1344_2727
SL1344_1778,1,0.24656,1.0,0.727576,d3,SL1344_1778,gene-SL1344_1778
SL1344_1049,1,0.24857,1.0,0.727576,d3,SL1344_1049,gene-SL1344_1049
SL1344_1609,1,0.24582,1.0,0.727576,d3,mppA,gene-SL1344_1609
SL1344_4149,1,0.24193,1.0,0.727576,d3,SL1344_4149,gene-SL1344_4149
SL1344_3085,1,0.24439,1.0,0.727576,d3,mutY,gene-SL1344_3085
SL1344_0043,4,0.18677,1.0,1.6e-05,d3,SL1344_0043,gene-SL1344_0043
SL1344_3673,4,0.0068939,1.0,1.6e-05,d3,yibD,gene-SL1344_3673
SL1344_1597,1,0.25117,1.0,0.727576,d3,SL1344_1597,gene-SL1344_1597
SL1344_1864,3,0.17341,1.0,1.6e-05,d3,araH,gene-SL1344_1864
SL1344_0667,2,0.68956,1.0,1.6e-05,d3,nagE,gene-SL1344_0667
SL1344_2850,1,0.25333,1.0,0.727576,d3,orgA,gene-SL1344_2850
SL1344_1754,1,0.25663,1.0,0.727576,d3,yeaB,gene-SL1344_1754
SL1344_0267,1,0.25494,1.0,0.727576,d3,sciH,gene-SL1344_0267
SL1344_2955,2,0.27378,1.0,1.6e-05,d3,fucP,gene-SL1344_2955
SL1344_1169,1,0.25997,1.0,0.727576,d3,phoP,gene-SL1344_1169
SL1344_1099,1,0.25791,1.0,0.727576,d3,dinI,gene-SL1344_1099
SL1344_2087,3,0.080443,1.0,1.6e-05,d3,wcaF,gene-SL1344_2087
SL1344_3150,1,0.26231,1.0,0.727576,d3,ygiW,gene-SL1344_3150
SL1344_2115,1,0.26406,1.0,0.727576,d3,SL1344_2115,gene-SL1344_2115
SL1344_4433,1,0.26016,1.0,0.727576,d3,SL1344_4433,gene-SL1344_4433
SL1344_1139,1,0.27043,1.0,0.727576,d3,ycfH,gene-SL1344_1139
SL1344_2712,1,0.26476,1.0,0.727576,d3,SL1344_2712,gene-SL1344_2712
SL1344_3099,2,0.36128,1.0,1.6e-05,d3,SL1344_3099,gene-SL1344_3099
SL1344_3750,3,-0.063555,1.0,0.924835,d3,SL1344_3750,gene-SL1344_3750
SL1344_3000,2,0.10883,1.0,0.76774,d3,SL1344_3000,gene-SL1344_3000
SL1344_2886,2,0.34021,1.0,1.6e-05,d3,pphB,gene-SL1344_2886
SL1344_3748,6,-0.12135,1.0,1.6e-05,d3,SL1344_3748,gene-SL1344_3748
SL1344_3759,1,0.27134,1.0,0.553846,d3,SL1344_3759,gene-SL1344_3759
SL1344_1354,1,0.27818,1.0,0.553846,d3,ssaS,gene-SL1344_1354
SL1344_3657,1,0.277,1.0,0.553846,d3,lctP,gene-SL1344_3657
SL1344_1502,1,0.28116,1.0,0.553846,d3,yddG,gene-SL1344_1502
SL1344_0784,5,0.54796,1.0,1.6e-05,d3,ybhM,gene-SL1344_0784
SL1344_1477,1,0.28103,1.0,0.553846,d3,SL1344_1477,gene-SL1344_1477
SL1344_0490,2,0.19309,1.0,1.6e-05,d3,SL1344_0490,gene-SL1344_0490
SL1344_2209,2,0.058821,1.0,0.76774,d3,SL1344_2209,gene-SL1344_2209
SL1344_2014,2,0.36016,1.0,1.6e-05,d3,pduA,gene-SL1344_2014
SL1344_1519,2,0.28661,1.0,1.6e-05,d3,yncC,gene-SL1344_1519
SL1344_4249,1,0.28016,1.0,0.553846,d3,SL1344_4249,gene-SL1344_4249
SL1344_4056,2,0.078746,1.0,0.76774,d3,katG,gene-SL1344_4056
SL1344_2698,5,0.01852,1.0,1.0,d3,SL1344_2698,gene-SL1344_2698
SL1344_0150,1,0.28331,1.0,0.553846,d3,aroP,gene-SL1344_0150
SL1344_3624,1,0.28882,1.0,0.553846,d3,yiaB,gene-SL1344_3624
SL1344_0379,2,0.11816,1.0,0.76774,d3,psiF,gene-SL1344_0379
SL1344_4141,4,-0.066856,1.0,0.967026,d3,gtrAb,gene-SL1344_4141
SL1344_3228,1,0.28767,1.0,0.553846,d3,SL1344_3228,gene-SL1344_3228
SL1344_0286A,1,0.29482,1.0,0.553846,d3,SL1344_0286A,gene-SL1344_0286A
SL1344_2869,4,0.21841,1.0,1.6e-05,d3,spaP,gene-SL1344_2869
SL1344_3546,2,0.15186,1.0,0.76774,d3,yhhS,gene-SL1344_3546
SL1344_2283,1,0.29577,1.0,0.553846,d3,SL1344_2283,gene-SL1344_2283
SL1344_3704,1,0.2959,1.0,0.553846,d3,SL1344_3704,gene-SL1344_3704
SL1344_1560,2,0.29099,1.0,1.6e-05,d3,SL1344_1560,gene-SL1344_1560
SL1344_0622,1,0.29873,1.0,0.553846,d3,ybeF,gene-SL1344_0622
SL1344_2873,1,0.29607,1.0,0.553846,d3,invC,gene-SL1344_2873
SL1344_1930,1,0.30455,1.0,0.553846,d3,SL1344_1930,gene-SL1344_1930
SL1344_4429,2,0.15989,1.0,0.76774,d3,yeeN,gene-SL1344_4429
SL1344_2383,1,0.30082,1.0,0.553846,d3,SL1344_2383,gene-SL1344_2383
SL1344_0015,1,0.2958,1.0,0.553846,d3,SL1344_0015,gene-SL1344_0015
SL1344_2124,1,0.30643,1.0,0.553846,d3,thiM,gene-SL1344_2124
SL1344_0703,1,0.3032,1.0,0.553846,d3,SL1344_0703,gene-SL1344_0703
SL1344_2827,2,0.23352,1.0,1.6e-05,d3,hycG,gene-SL1344_2827
SL1344_1355,1,0.30599,1.0,0.553846,d3,ssaT,gene-SL1344_1355
SL1344_3634,3,0.054899,1.0,1.6e-05,d3,yiaL,gene-SL1344_3634
SL1344_1713,2,0.23508,1.0,1.6e-05,d3,SL1344_1713,gene-SL1344_1713
SL1344_2312,1,0.30647,1.0,0.553846,d3,SL1344_2312,gene-SL1344_2312
SL1344_2057,1,0.30694,1.0,0.553846,d3,udg,gene-SL1344_2057
SL1344_3447,3,0.53364,1.0,1.6e-05,d3,yhfL,gene-SL1344_3447
SL1344_1203,1,0.31195,1.0,0.553846,d3,SL1344_1203,gene-SL1344_1203
SL1344_0965,2,0.16063,1.0,0.76774,d3,gtgA,gene-SL1344_0965
SL1344_2128,1,0.32839,1.0,0.553846,d3,stcB,gene-SL1344_2128
SL1344_1520,1,0.32711,1.0,0.553846,d3,yncB,gene-SL1344_1520
SL1344_0032,1,0.31477,1.0,0.553846,d3,SL1344_0032,gene-SL1344_0032
SL1344_0195,1,0.32009,1.0,0.553846,d3,fhuB,gene-SL1344_0195
SL1344_4248,1,0.31757,1.0,0.553846,d3,SL1344_4248,gene-SL1344_4248
SL1344_1331,1,0.33,1.0,0.553846,d3,sseA,gene-SL1344_1331
SL1344_0649,1,0.32734,1.0,0.553846,d3,SL1344_0649,gene-SL1344_0649
SL1344_0333,1,0.33112,1.0,0.553846,d3,stbC,gene-SL1344_0333
SL1344_2185,1,0.33638,1.0,0.553846,d3,STM2208,gene-SL1344_2185
SL1344_4096,2,0.11924,1.0,0.76774,d3,sseK1,gene-SL1344_4096
SL1344_1077,1,0.33681,1.0,0.553846,d3,csgF,gene-SL1344_1077
SL1344_4404,1,0.33405,1.0,0.553846,d3,yjgN,gene-SL1344_4404
SL1344_0299,2,0.11766,1.0,0.76774,d3,ybeJ,gene-SL1344_0299
SL1344_0737,1,0.34418,1.0,0.553846,d3,aroG,gene-SL1344_0737
SL1344_4217,1,0.33429,1.0,0.553846,d3,nrfE,gene-SL1344_4217
SL1344_2769,1,0.34089,1.0,0.553846,d3,tctD,gene-SL1344_2769
SL1344_3730,5,-0.10284,1.0,1.0,d3,yicL,gene-SL1344_3730
SL1344_3746,4,-0.12048,1.0,1.0,d3,SL1344_3746,gene-SL1344_3746
SL1344_2871,2,0.23116,1.0,1.6e-05,d3,invJ,gene-SL1344_2871
SL1344_3815,1,0.34266,1.0,1.6e-05,d3,yidZ,gene-SL1344_3815
SL1344_3729,5,0.09081,1.0,1.6e-05,d3,mgtC,gene-SL1344_3729
SL1344_4136,1,0.3443,1.0,1.6e-05,d3,SL1344_4136,gene-SL1344_4136
SL1344_1548,1,0.35329,1.0,1.6e-05,d3,SL1344_1548,gene-SL1344_1548
SL1344_3262,1,0.34724,1.0,1.6e-05,d3,argG,gene-SL1344_3262
SL1344_3143,1,0.35108,1.0,1.6e-05,d3,SL1344_3143,gene-SL1344_3143
SL1344_4135,1,0.35119,1.0,1.6e-05,d3,SL1344_4135,gene-SL1344_4135
SL1344_0575,1,0.36014,1.0,1.6e-05,d3,ybdZ,gene-SL1344_0575
SL1344_1076,1,0.36434,1.0,1.6e-05,d3,csgG,gene-SL1344_1076
SL1344_4478,1,0.35794,1.0,1.6e-05,d3,yjjQ,gene-SL1344_4478
SL1344_1289,1,0.36453,1.0,1.6e-05,d3,ydiP,gene-SL1344_1289
SL1344_3126,1,0.36686,1.0,1.6e-05,d3,SL1344_3126,gene-SL1344_3126
SL1344_3722,3,0.19449,1.0,1.6e-05,d3,rmbA,gene-SL1344_3722
SL1344_4355,4,0.22507,1.0,0.760947,d3,SL1344_4355,gene-SL1344_4355
SL1344_2327,2,0.21135,1.0,0.727576,d3,SL1344_2327,gene-SL1344_2327
SL1344_4493,1,0.36854,1.0,1.6e-05,d3,yjjI,gene-SL1344_4493
SL1344_4052,6,-0.12969,1.0,1.0,d3,SL1344_4052,gene-SL1344_4052
SL1344_3091,2,0.3526,1.0,1.6e-05,d3,SL1344_3091,gene-SL1344_3091
SL1344_0606,1,0.37493,1.0,1.6e-05,d3,citT,gene-SL1344_0606
SL1344_1795,1,0.38092,1.0,1.6e-05,d3,SL1344_1795,gene-SL1344_1795
SL1344_2630,1,0.37957,1.0,1.6e-05,d3,yfiN,gene-SL1344_2630
SL1344_0988,1,0.38264,1.0,1.6e-05,d3,SL1344_0988,gene-SL1344_0988
SL1344_3635,2,0.13807,1.0,0.76774,d3,SL1344_3635,gene-SL1344_3635
SL1344_0036,1,0.38119,1.0,1.6e-05,d3,SL1344_0036,gene-SL1344_0036
SL1344_2779,1,0.3833,1.0,1.6e-05,d3,ygaU,gene-SL1344_2779
SL1344_3747,2,0.47348,1.0,1.6e-05,d3,SL1344_3747,gene-SL1344_3747
SL1344_3473,1,0.3843,1.0,1.6e-05,d3,feoB,gene-SL1344_3473
SL1344_0170,2,0.56138,1.0,1.6e-05,d3,gcd,gene-SL1344_0170
SL1344_4308,2,0.29924,1.0,1.6e-05,d3,yjfM,gene-SL1344_4308
SL1344_0995,2,0.39452,1.0,1.6e-05,d3,gtgE,gene-SL1344_0995
SL1344_1307,1,0.405,1.0,1.6e-05,d3,sufS,gene-SL1344_1307
SL1344_3728,3,0.095915,1.0,0.924835,d3,mgtB,gene-SL1344_3728
SL1344_2942,1,0.40214,1.0,1.6e-05,d3,ygcY,gene-SL1344_2942
SL1344_4242,4,0.29303,1.0,1.6e-05,d3,SL1344_4242,gene-SL1344_4242
SL1344_0705,1,0.40459,1.0,1.6e-05,d3,SL1344_0705,gene-SL1344_0705
SL1344_1928,1,0.40998,1.0,1.6e-05,d3,sseK3,gene-SL1344_1928
SL1344_0278,3,0.19963,1.0,0.760947,d3,sciQ,gene-SL1344_0278
SL1344_1460,1,0.40922,1.0,1.6e-05,d3,hypA,gene-SL1344_1460
SL1344_2089,1,0.40893,1.0,1.6e-05,d3,wcaD,gene-SL1344_2089
SL1344_3988,3,0.12918,1.0,0.760947,d3,yiiG,gene-SL1344_3988
SL1344_2058,1,0.41215,1.0,1.6e-05,d3,gnd,gene-SL1344_2058
SL1344_2701,1,0.40706,1.0,1.6e-05,d3,SL1344_2701,gene-SL1344_2701
SL1344_2546,2,0.15924,1.0,0.76774,d3,gogB,gene-SL1344_2546
SL1344_0862,1,0.4162,1.0,1.6e-05,d3,SL1344_0862,gene-SL1344_0862
SL1344_1929,4,0.22116,1.0,1.6e-05,d3,SL1344_1929,gene-SL1344_1929
SL1344_2870,1,0.42394,1.0,1.6e-05,d3,spaO,gene-SL1344_2870
SL1344_3660,1,0.41729,1.0,1.6e-05,d3,yibK,gene-SL1344_3660
SL1344_2875,6,-0.0083678,1.0,0.887295,d3,invA,gene-SL1344_2875
SL1344_0368,3,0.01486,1.0,0.924835,d3,yaiU,gene-SL1344_0368
SL1344_4455,1,0.4255,1.0,1.6e-05,d3,hsdS,gene-SL1344_4455
SL1344_2576,1,0.42751,1.0,1.6e-05,d3,SL1344_2576,gene-SL1344_2576
SL1344_0517,1,0.42974,1.0,1.6e-05,d3,ybbY,gene-SL1344_0517
SL1344_3513,4,0.077568,1.0,0.967026,d3,SL1344_3513,gene-SL1344_3513
SL1344_2547,1,0.43388,1.0,1.6e-05,d3,SL1344_2547,gene-SL1344_2547
SL1344_0688,1,0.43748,1.0,1.6e-05,d3,kdpA,gene-SL1344_0688
SL1344_1602,1,0.43311,1.0,1.6e-05,d3,SL1344_1602,gene-SL1344_1602
SL1344_2924,6,-0.031707,1.0,1.0,d3,sopD,gene-SL1344_2924
SL1344_2242,5,0.078751,1.0,1.0,d3,SL1344_2242,gene-SL1344_2242
SL1344_2129,1,0.43942,1.0,1.6e-05,d3,stcA,gene-SL1344_2129
SL1344_1296,3,0.27246,1.0,1.6e-05,d3,ydiM,gene-SL1344_1296
SL1344_1472,1,0.45651,1.0,1.6e-05,d3,SL1344_1472,gene-SL1344_1472
SL1344_1982,1,0.45233,1.0,1.6e-05,d3,SL1344_1982,gene-SL1344_1982
SL1344_1218,2,0.38875,1.0,1.6e-05,d3,yeaJ,gene-SL1344_1218
SL1344_2208,1,0.46189,1.0,1.6e-05,d3,oafA,gene-SL1344_2208
SL1344_1030,2,0.36608,1.0,1.6e-05,d3,sopB,gene-SL1344_1030
SL1344_4334,1,0.4488,1.0,1.6e-05,d3,ytfG,gene-SL1344_4334
SL1344_1309,1,0.45912,1.0,1.6e-05,d3,ynhG,gene-SL1344_1309
SL1344_1896,2,0.49821,1.0,1.6e-05,d3,SL1344_1896,gene-SL1344_1896
SL1344_0999,1,0.46198,1.0,1.6e-05,d3,ycbW,gene-SL1344_0999
SL1344_0706,2,0.32078,1.0,1.6e-05,d3,SL1344_0706,gene-SL1344_0706
SL1344_2778,1,0.45951,1.0,1.6e-05,d3,ygaE,gene-SL1344_2778
